baseline_category_id,baseline_category_name,category_id,category_name,quarantine_code,quarantine_reason,documents
C0159,太阳辐照预测与光伏环境建模,C0676,风速预测,,,9
C0159,太阳辐照预测与光伏环境建模,C0677,太阳能集热器传热设计,,,8
C0159,太阳辐照预测与光伏环境建模,C0678,聚光太阳能热发电,,,45
C0159,太阳辐照预测与光伏环境建模,C0680,生物质气化制合成气,,,1
C0159,太阳辐照预测与光伏环境建模,C0698,太阳辐射测量与仪器,,,5
C0159,太阳辐照预测与光伏环境建模,C0713,电价预测,,,1
C0159,太阳辐照预测与光伏环境建模,C0723,光伏光热联合系统,,,4
C0160,通用互联网协议与通信网络,C0517,配电网需求响应与柔性调度,,,1
C0160,通用互联网协议与通信网络,C0538,智能电网通信架构,,,18
C0160,通用互联网协议与通信网络,C0563,电力线载波通信,,,9
C0160,通用互联网协议与通信网络,C0575,产消者能源交易,,,2
C0160,通用互联网协议与通信网络,C0612,国际气候协定与治理,,,1
C0160,通用互联网协议与通信网络,C0664,LED照明灯具与配光,,,1
C0160,通用互联网协议与通信网络,C0718,配电网规划与容量配置,,,4
C0161,车辆操稳道路与轮胎交互,C0386,感应电机运行控制与性能,,,7
C0161,车辆操稳道路与轮胎交互,C0412,质子交换膜燃料电池运行与建模,,,2
C0161,车辆操稳道路与轮胎交互,C0500,压电能量采集,,,1
C0161,车辆操稳道路与轮胎交互,C0533,氮化镓功率与结器件,,,1
C0161,车辆操稳道路与轮胎交互,C0545,电动汽车有序充放电调度,,,1
C0161,车辆操稳道路与轮胎交互,C0554,电动汽车整车能耗与续航,,,20
C0161,车辆操稳道路与轮胎交互,C0592,电池荷电状态估计,,,1
C0161,车辆操稳道路与轮胎交互,C0631,电动汽车充电站选址规划,,,1
C0161,车辆操稳道路与轮胎交互,C0632,电动汽车路径与补能规划,,,26
C0161,车辆操稳道路与轮胎交互,C0679,FPGA实时控制与硬件实现,,,2
C0161,车辆操稳道路与轮胎交互,C0700,永磁同步电机控制,,,1
C0161,车辆操稳道路与轮胎交互,C0718,配电网规划与容量配置,,,1
C0161,车辆操稳道路与轮胎交互,C0722,变电站巡检机器人,,,1
C0161,车辆操稳道路与轮胎交互,C0747,网络入侵检测,,,2
C0162,电气传感与多设备测量,C0154,无线电能传输电路与系统,,,4
C0162,电气传感与多设备测量,C0386,感应电机运行控制与性能,,,1
C0162,电气传感与多设备测量,C0387,有机发光二极管与发光材料,,,1
C0162,电气传感与多设备测量,C0435,智能电表物联网与用能监测,,,2
C0162,电气传感与多设备测量,C0499,电磁能量采集,,,8
C0162,电气传感与多设备测量,C0500,压电能量采集,,,20
C0162,电气传感与多设备测量,C0512,无线充电器与装置,,,6
C0162,电气传感与多设备测量,C0533,氮化镓功率与结器件,,,4
C0162,电气传感与多设备测量,C0546,永磁电机磁路与结构设计,,,6
C0162,电气传感与多设备测量,C0549,开关设备故障检测,,,3
C0162,电气传感与多设备测量,C0550,变压器故障诊断,,,5
C0162,电气传感与多设备测量,C0602,摩擦纳米发电机,,,6
C0162,电气传感与多设备测量,C0614,电晕放电与电晕损耗,,,1
C0162,电气传感与多设备测量,C0615,电气绝缘局部放电,,,37
C0162,电气传感与多设备测量,C0637,电流检测与测量电路,,,88
C0162,电气传感与多设备测量,C0638,电压检测与测量电路,,,34
C0162,电气传感与多设备测量,C0639,漏电与剩余电流保护,,,2
C0162,电气传感与多设备测量,C0645,电机驱动PWM与谐波控制,,,1
C0162,电气传感与多设备测量,C0647,电缆绝缘护套与导体结构,,,1
C0162,电气传感与多设备测量,C0661,温度传感与测量装置,,,2
C0162,电气传感与多设备测量,C0666,功率半导体器件,,,1
C0162,电气传感与多设备测量,C0700,永磁同步电机控制,,,2
C0163,分布式电源接入与配电网运行,C0496,集成电路与功率模块封装,,,1
C0163,分布式电源接入与配电网运行,C0504,电动汽车充电并网影响,,,9
C0163,分布式电源接入与配电网运行,C0517,配电网需求响应与柔性调度,,,57
C0163,分布式电源接入与配电网运行,C0524,储能运行调度与收益,,,12
C0163,分布式电源接入与配电网运行,C0525,储能容量配置与选址,,,2
C0163,分布式电源接入与配电网运行,C0538,智能电网通信架构,,,4
C0163,分布式电源接入与配电网运行,C0539,配电网谐波与电能质量治理,,,9
C0163,分布式电源接入与配电网运行,C0540,配电网电压无功优化,,,35
C0163,分布式电源接入与配电网运行,C0542,光伏组件故障与缺陷检测,,,1
C0163,分布式电源接入与配电网运行,C0552,微电网能量管理与经济调度,,,5
C0163,分布式电源接入与配电网运行,C0575,产消者能源交易,,,6
C0163,分布式电源接入与配电网运行,C0581,微电网下垂控制与功率分配,,,3
C0163,分布式电源接入与配电网运行,C0582,微电网孤岛切换与动态控制,,,2
C0163,分布式电源接入与配电网运行,C0613,电力系统可靠性评估,,,1
C0163,分布式电源接入与配电网运行,C0626,屋顶与分布式光伏部署,,,19
C0163,分布式电源接入与配电网运行,C0631,电动汽车充电站选址规划,,,1
C0163,分布式电源接入与配电网运行,C0633,区域供热供冷系统,,,1
C0163,分布式电源接入与配电网运行,C0636,综合能源系统优化调度,,,4
C0163,分布式电源接入与配电网运行,C0667,电网频率控制,,,1
C0163,分布式电源接入与配电网运行,C0686,电网灾害韧性与恢复,,,4
C0163,分布式电源接入与配电网运行,C0710,水电站运行调度,,,1
C0163,分布式电源接入与配电网运行,C0718,配电网规划与容量配置,,,142
C0163,分布式电源接入与配电网运行,C0741,电网状态估计与相量测量,,,1
C0163,分布式电源接入与配电网运行,C0748,储能系统集成与安全装置,,,1
C0164,输电线路雷电接地与电磁影响,C0154,无线电能传输电路与系统,,,3
C0164,输电线路雷电接地与电磁影响,C0420,碳化硅功率半导体器件,,,1
C0164,输电线路雷电接地与电磁影响,C0533,氮化镓功率与结器件,,,5
C0164,输电线路雷电接地与电磁影响,C0539,配电网谐波与电能质量治理,,,2
C0164,输电线路雷电接地与电磁影响,C0542,光伏组件故障与缺陷检测,,,4
C0164,输电线路雷电接地与电磁影响,C0548,输配电线路故障检测与定位,,,81
C0164,输电线路雷电接地与电磁影响,C0550,变压器故障诊断,,,1
C0164,输电线路雷电接地与电磁影响,C0563,电力线载波通信,,,21
C0164,输电线路雷电接地与电磁影响,C0588,电网接地与地网安全,,,33
C0164,输电线路雷电接地与电磁影响,C0589,输电线路雷击与防雷,,,695
C0164,输电线路雷电接地与电磁影响,C0595,电网短路电流计算,,,3
C0164,输电线路雷电接地与电磁影响,C0611,电气安全与触电风险,,,9
C0164,输电线路雷电接地与电磁影响,C0614,电晕放电与电晕损耗,,,1
C0164,输电线路雷电接地与电磁影响,C0615,电气绝缘局部放电,,,4
C0164,输电线路雷电接地与电磁影响,C0638,电压检测与测量电路,,,2
C0164,输电线路雷电接地与电磁影响,C0647,电缆绝缘护套与导体结构,,,61
C0164,输电线路雷电接地与电磁影响,C0686,电网灾害韧性与恢复,,,2
C0164,输电线路雷电接地与电磁影响,C0708,电缆桥架与线束支撑,,,1
C0164,输电线路雷电接地与电磁影响,C0737,电力系统电压稳定,,,2
C0164,输电线路雷电接地与电磁影响,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,2
C0165,天然气供能与燃气动力系统,C0063,生物质热解与炭化,,,1
C0165,天然气供能与燃气动力系统,C0124,电力系统碳计量与低碳调度,,,1
C0165,天然气供能与燃气动力系统,C0257,固体氧化物燃料电池,,,113
C0165,天然气供能与燃气动力系统,C0412,质子交换膜燃料电池运行与建模,,,1
C0165,天然气供能与燃气动力系统,C0514,煤气化工艺与反应,,,23
C0165,天然气供能与燃气动力系统,C0534,氢能技术经济与生命周期,,,1
C0165,天然气供能与燃气动力系统,C0550,变压器故障诊断,,,3
C0165,天然气供能与燃气动力系统,C0551,燃气轮机热力性能,,,503
C0165,天然气供能与燃气动力系统,C0566,蒸汽重整制氢与合成气,,,1
C0165,天然气供能与燃气动力系统,C0572,碳排放交易机制,,,2
C0165,天然气供能与燃气动力系统,C0600,直接空气捕碳,,,1
C0165,天然气供能与燃气动力系统,C0606,地热资源勘探与储层建模,,,1
C0165,天然气供能与燃气动力系统,C0607,地热供热与发电利用,,,5
C0165,天然气供能与燃气动力系统,C0613,电力系统可靠性评估,,,2
C0165,天然气供能与燃气动力系统,C0621,工业能源审计与节能评估,,,2
C0165,天然气供能与燃气动力系统,C0623,氢能供应链与基础设施规划,,,2
C0165,天然气供能与燃气动力系统,C0629,超临界二氧化碳布雷顿循环,,,24
C0165,天然气供能与燃气动力系统,C0630,有机朗肯循环发电,,,21
C0165,天然气供能与燃气动力系统,C0633,区域供热供冷系统,,,4
C0165,天然气供能与燃气动力系统,C0635,综合能源系统规划配置,,,5
C0165,天然气供能与燃气动力系统,C0636,综合能源系统优化调度,,,5
C0165,天然气供能与燃气动力系统,C0651,地源热泵与地埋换热器,,,3
C0165,天然气供能与燃气动力系统,C0665,换热器结构与传热强化,,,1
C0165,天然气供能与燃气动力系统,C0680,生物质气化制合成气,,,93
C0165,天然气供能与燃气动力系统,C0686,电网灾害韧性与恢复,,,1
C0165,天然气供能与燃气动力系统,C0704,汽轮机运行与热力性能,,,1
C0165,天然气供能与燃气动力系统,C0705,天然气管网优化运行,,,74
C0165,天然气供能与燃气动力系统,C0717,双燃料发动机,,,3
C0165,天然气供能与燃气动力系统,C0718,配电网规划与容量配置,,,2
C0165,天然气供能与燃气动力系统,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0166,多类太阳能电池结构与性能,C0060,超级电容器电极与器件,,,3
C0166,多类太阳能电池结构与性能,C0154,无线电能传输电路与系统,,,1
C0166,多类太阳能电池结构与性能,C0330,太阳能界面蒸发与海水淡化,,,2
C0166,多类太阳能电池结构与性能,C0355,染料敏化太阳能电池材料与器件,,,324
C0166,多类太阳能电池结构与性能,C0417,固体氧化物电解池与可逆电化学单元,,,2
C0166,多类太阳能电池结构与性能,C0472,多电平逆变器拓扑与调制,,,6
C0166,多类太阳能电池结构与性能,C0530,钙钛矿电池界面、钝化与传输层,,,6
C0166,多类太阳能电池结构与性能,C0532,钙钛矿叠层太阳能电池,,,50
C0166,多类太阳能电池结构与性能,C0541,光伏组件退化与寿命,,,9
C0166,多类太阳能电池结构与性能,C0542,光伏组件故障与缺陷检测,,,15
C0166,多类太阳能电池结构与性能,C0571,光伏电池与组件制造工艺,,,162
C0166,多类太阳能电池结构与性能,C0576,碱性水电解制氢,,,1
C0166,多类太阳能电池结构与性能,C0578,光伏电池与组件模型参数辨识,,,26
C0166,多类太阳能电池结构与性能,C0584,聚合物有机太阳能电池,,,164
C0166,多类太阳能电池结构与性能,C0586,小分子有机太阳能电池,,,10
C0166,多类太阳能电池结构与性能,C0590,非钙钛矿多结太阳能电池,,,943
C0166,多类太阳能电池结构与性能,C0625,光伏技术经济与投资,,,1
C0166,多类太阳能电池结构与性能,C0664,LED照明灯具与配光,,,1
C0166,多类太阳能电池结构与性能,C0677,太阳能集热器传热设计,,,7
C0166,多类太阳能电池结构与性能,C0678,聚光太阳能热发电,,,45
C0166,多类太阳能电池结构与性能,C0687,染料敏化电池对电极,,,8
C0166,多类太阳能电池结构与性能,C0688,染料敏化电池光阳极,,,1
C0166,多类太阳能电池结构与性能,C0689,染料敏化电池敏化剂,,,2
C0166,多类太阳能电池结构与性能,C0723,光伏光热联合系统,,,30
C0166,多类太阳能电池结构与性能,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,14
C0167,晶硅异质结与硅基光伏制造,C0530,钙钛矿电池界面、钝化与传输层,,,2
C0167,晶硅异质结与硅基光伏制造,C0532,钙钛矿叠层太阳能电池,,,71
C0167,晶硅异质结与硅基光伏制造,C0541,光伏组件退化与寿命,,,15
C0167,晶硅异质结与硅基光伏制造,C0542,光伏组件故障与缺陷检测,,,33
C0167,晶硅异质结与硅基光伏制造,C0584,聚合物有机太阳能电池,,,18
C0167,晶硅异质结与硅基光伏制造,C0590,非钙钛矿多结太阳能电池,,,459
C0167,晶硅异质结与硅基光伏制造,C0687,染料敏化电池对电极,,,4
C0167,晶硅异质结与硅基光伏制造,C0688,染料敏化电池光阳极,,,1
C0167,晶硅异质结与硅基光伏制造,C0723,光伏光热联合系统,,,5
C0167,晶硅异质结与硅基光伏制造,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,12
C0168,粒子束辐照与半导体材料缺陷,C0298,场效应晶体管结构与建模,,,2
C0168,粒子束辐照与半导体材料缺陷,C0533,氮化镓功率与结器件,,,11
C0168,粒子束辐照与半导体材料缺陷,C0577,质子交换膜水电解制氢,,,2
C0168,粒子束辐照与半导体材料缺陷,C0583,碳化硅陶瓷结构材料,,,5
C0168,粒子束辐照与半导体材料缺陷,C0596,聚变加热与中性束注入,,,2
C0168,粒子束辐照与半导体材料缺陷,C0616,锂金属负极界面稳定与枝晶抑制,,,2
C0168,粒子束辐照与半导体材料缺陷,C0653,核聚变装置工程,,,4
C0168,粒子束辐照与半导体材料缺陷,C0671,二氧化碳固体吸附捕集,,,1
C0168,粒子束辐照与半导体材料缺陷,C0695,铀钍提取与分离,,,1
C0168,粒子束辐照与半导体材料缺陷,C0714,层状及富镍锂电正极材料,,,6
C0168,粒子束辐照与半导体材料缺陷,C0715,锂电磷酸盐正极材料,,,1
C0168,粒子束辐照与半导体材料缺陷,C0728,钠离子电池正极材料,,,1
C0168,粒子束辐照与半导体材料缺陷,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,1
C0169,电池荷电状态健康状态与建模,C0060,超级电容器电极与器件,,,1
C0169,电池荷电状态健康状态与建模,C0259,锂硫电池正极与多硫化物调控,,,17
C0169,电池荷电状态健康状态与建模,C0441,二次电池电解液添加剂与配方,,,3
C0169,电池荷电状态健康状态与建模,C0487,电池冷却与散热,,,13
C0169,电池荷电状态健康状态与建模,C0491,电池电极涂布与辊压,,,1
C0169,电池荷电状态健康状态与建模,C0518,电池电极粘结剂,,,2
C0169,电池荷电状态健康状态与建模,C0519,电池隔膜制备与改性,,,2
C0169,电池荷电状态健康状态与建模,C0555,锌空气电池,,,1
C0169,电池荷电状态健康状态与建模,C0556,水系锌离子电池,,,4
C0169,电池荷电状态健康状态与建模,C0591,电池等效电路与参数辨识,,,155
C0169,电池荷电状态健康状态与建模,C0592,电池荷电状态估计,,,2223
C0169,电池荷电状态健康状态与建模,C0593,电池健康状态与寿命预测,,,3188
C0169,电池荷电状态健康状态与建模,C0598,锂资源提取与分离,,,37
C0169,电池荷电状态健康状态与建模,C0604,电池老化实验与循环寿命,,,246
C0169,电池荷电状态健康状态与建模,C0605,电池阻抗表征,,,94
C0169,电池荷电状态健康状态与建模,C0656,动力电池梯次利用,,,3
C0169,电池荷电状态健康状态与建模,C0657,电池单体均衡控制,,,63
