raw_cluster1000,raw_topic_id,raw_automatic_label,final_topic_index,final_topic_id,final_topic_label,semantic_merge_applied,merge_decision_id,final_label_status,raw_documents,raw_papers,raw_patents,raw_policies
401,T0401,401_thermal conductivity_thermal transport_nepcm_phase change,399,S0401,401_thermal conductivity_thermal transport_nepcm_phase change,False,,完成清单初筛；保留原类及自动标签,6372,6351,21,0
402,T0402,402_injuries_patients_injury_whales,400,S0402,402_injuries_patients_injury_whales,False,,完成清单初筛；保留原类及自动标签,5029,5029,0,0
403,T0403,403_acceptor_acceptors_donor_triplet,401,S0403,403_acceptor_acceptors_donor_triplet,False,,完成清单初筛；保留原类及自动标签,7821,7819,2,0
404,T0404,404_漂浮_风机_风力_海上,402,S0404,404_漂浮_风机_风力_海上,False,,完成清单初筛；保留原类及自动标签,1109,78,1031,0
405,T0405,405_nio_ni oh_nickel_ni,403,S0405,405_nio_ni oh_nickel_ni,False,,完成清单初筛；保留原类及自动标签,6129,6093,36,0
406,T0406,406_water splitting_splitting_photoelectrochemical water_photocatalytic water,404,S0406,406_water splitting_splitting_photoelectrochemical water_photocatalytic water,False,,完成清单初筛；保留原类及自动标签,7198,7197,1,0
407,T0407,407_bipm_key comparison_final report_mra,405,S0407,407_bipm_key comparison_final report_mra,False,,完成清单初筛；保留原类及自动标签,5888,5879,8,1
408,T0408,408_educación_executive summary_education_students,406,S0408,408_educación_executive summary_education_students,False,,完成清单初筛；保留原类及自动标签,9496,9496,0,0
409,T0409,409_phonon_lattice thermal_thermal transport_thermal conductivity,407,S0409,409_phonon_lattice thermal_thermal transport_thermal conductivity,False,,完成清单初筛；保留原类及自动标签,9475,9473,2,0
410,T0410,410_electric drive_drive_hybrid electric_braking,408,S0410,410_electric drive_drive_hybrid electric_braking,False,,完成清单初筛；保留原类及自动标签,6316,6270,46,0
411,T0411,411_空调_空气_新风_空调 系统,409,S0411,411_空调_空气_新风_空调 系统,False,,完成清单初筛；保留原类及自动标签,1173,158,1015,0
412,T0412,412_swarm_particle swarm_swarm optimization_pso,410,S0412,412_swarm_particle swarm_swarm optimization_pso,False,,完成清单初筛；保留原类及自动标签,9218,9177,41,0
413,T0413,413_墙体_幕墙_墙板_混凝土,411,S0413,413_墙体_幕墙_墙板_混凝土,False,,完成清单初筛；保留原类及自动标签,1707,951,756,0
414,T0414,414_mah_anode material_lithium storage_anode materials,412,S0414,414_mah_anode material_lithium storage_anode materials,False,,完成清单初筛；保留原类及自动标签,6648,6627,21,0
415,T0415,415_fault location_location_fault_fault section,413,S0415,415_fault location_location_fault_fault section,False,,完成清单初筛；保留原类及自动标签,4377,4365,12,0
416,T0416,416_hydrogen diffusion_hydrogen absorption_hydrogen isotope_hydrogen permeation,414,S0416,416_hydrogen diffusion_hydrogen absorption_hydrogen isotope_hydrogen permeation,False,,完成清单初筛；保留原类及自动标签,8010,7994,16,0
417,T0417,417_cyclic carbonates_epoxides_carbonates_cycloaddition,415,S0417,417_cyclic carbonates_epoxides_carbonates_cycloaddition,False,,完成清单初筛；保留原类及自动标签,5909,5903,6,0
418,T0418,418_清洗_清洁_清扫_清洁 装置,416,S0418,418_清洗_清洁_清扫_清洁 装置,False,,完成清单初筛；保留原类及自动标签,778,88,690,0
419,T0419,419_attacks_ddos_dos attacks_attack,417,S0419,419_attacks_ddos_dos attacks_attack,False,,完成清单初筛；保留原类及自动标签,4061,4044,17,0
420,T0420,420_breaker_fault_faults_fault diagnosis,418,S0420,420_breaker_fault_faults_fault diagnosis,False,,完成清单初筛；保留原类及自动标签,6513,6489,24,0
421,T0421,421_cofs_cof_covalent organic_organic frameworks,419,S0421,421_cofs_cof_covalent organic_organic frameworks,False,,完成清单初筛；保留原类及自动标签,4621,4572,49,0
422,T0422,422_porous media_pore scale_solute_reactive transport,420,S0422,422_porous media_pore scale_solute_reactive transport,False,,完成清单初筛；保留原类及自动标签,6061,6059,2,0
423,T0423,423_populus_clones_switchgrass_poplar,421,S0423,423_populus_clones_switchgrass_poplar,False,,完成清单初筛；保留原类及自动标签,7146,7142,4,0
424,T0424,424_titanium_ti_tife_anatase,422,S0424,424_titanium_ti_tife_anatase,False,,完成清单初筛；保留原类及自动标签,7653,7623,30,0
425,T0425,425_crystals_single crystals_crystal growth_crystal,423,S0425,425_crystals_single crystals_crystal growth_crystal,False,,完成清单初筛；保留原类及自动标签,7646,7636,10,0
426,T0426,426_electroreduction_electrochemical reduction_electrochemical co2_rr,424,S0426,426_electroreduction_electrochemical reduction_electrochemical co2_rr,False,,已抽样复核；保留原类；名称仍为自动标签,4914,4911,3,0
427,T0427,427_teaching_testing_automatic test_embedded software,425,S0427,427_teaching_testing_automatic test_embedded software,False,,完成清单初筛；保留原类及自动标签,6350,6326,23,1
428,T0428,428_carbon fiber_carbon fibers_fibers_aerogels,426,S0428,428_carbon fiber_carbon fibers_fibers_aerogels,False,,完成清单初筛；保留原类及自动标签,5215,5215,0,0
429,T0429,429_silicon_silicon carbide_carbide_porous silicon,427,S0429,429_silicon_silicon carbide_carbide_porous silicon,False,,完成清单初筛；保留原类及自动标签,8873,8853,20,0
430,T0430,430_diesel engine_diesel_engine_engines,428,S0430,430_diesel engine_diesel_engine_engines,False,,完成清单初筛；保留原类及自动标签,7263,7220,43,0
431,T0431,431_评估_配电网_数据_电力 数据,429,S0431,431_评估_配电网_数据_电力 数据,False,,完成清单初筛；保留原类及自动标签,1953,880,1073,0
432,T0432,432_governance_engagement_actors_public,430,S0432,432_governance_engagement_actors_public,False,,完成清单初筛；保留原类及自动标签,7964,7962,2,0
433,T0433,433_sic_silicide_si_si3n4,431,S0433,433_sic_silicide_si_si3n4,False,,完成清单初筛；保留原类及自动标签,7396,7377,19,0
434,T0434,434_智能_电气 自动化_自动化_模块,432,S0434,434_智能_电气 自动化_自动化_模块,False,,完成清单初筛；保留原类及自动标签,1498,589,909,0
435,T0435,435_solar thermal_solar assisted_solar heating_thermal energy,433,S0435,435_solar thermal_solar assisted_solar heating_thermal energy,False,,已抽样复核；保留原类；名称仍为自动标签,6649,6462,186,1
436,T0436,436_lightning_lightning protection_lightning current_lightning strike,434,S0436,436_lightning_lightning protection_lightning current_lightning strike,False,,完成清单初筛；保留原类及自动标签,5287,5280,7,0
437,T0437,437_液流 电池_液流_浆料_固体 氧化物,435,S0437,437_液流 电池_液流_浆料_固体 氧化物,False,,完成清单初筛；保留原类及自动标签,927,139,788,0
438,T0438,438_anatase_tio_光催化_rutile,436,S0438,438_anatase_tio_光催化_rutile,False,,已抽样复核；保留原类；名称仍为自动标签,8887,8880,7,0
439,T0439,439_ash_fly ash_fly_ashes,437,S0439,439_ash_fly ash_fly_ashes,False,,完成清单初筛；保留原类及自动标签,4219,4216,3,0
440,T0440,440_hydrothermal synthesis_hydrothermal_fe2o3_powders,438,S0440,440_hydrothermal synthesis_hydrothermal_fe2o3_powders,False,,完成清单初筛；保留原类及自动标签,5844,5837,7,0
441,T0441,441_simulator_loop simulation_time simulation_simulation platform,439,S0441,441_simulator_loop simulation_time simulation_simulation platform,False,,完成清单初筛；保留原类及自动标签,6852,6784,68,0
442,T0442,442_ni rich_cathodes_cathode materials_layered oxide,440,S0442,442_ni rich_cathodes_cathode materials_layered oxide,False,,完成清单初筛；保留原类及自动标签,5422,5421,1,0
443,T0443,443_控制电路_电压_控制 信号_电流,441,S0443,443_控制电路_电压_控制 信号_电流,False,,已抽样复核；保留原类；名称仍为自动标签,1936,211,1725,0
444,T0444,444_电功率 预测_电功率_风电 机组_风速,442,S0444,444_电功率 预测_电功率_风电 机组_风速,False,,完成清单初筛；保留原类及自动标签,2305,1202,1103,0
445,T0445,445_竞争 配置_竞争_项目_申报,443,S0445,445_竞争 配置_竞争_项目_申报,False,,完成清单初筛；保留原类及自动标签,340,91,0,249
446,T0446,446_monitoring_监控_remote monitoring_监测,444,S0446,446_monitoring_监控_remote monitoring_监测,False,,完成清单初筛；保留原类及自动标签,3394,2545,849,0
447,T0447,447_sodium ion_sodium metal_sodium_sibs,445,S0447,447_sodium ion_sodium metal_sodium_sibs,False,,已抽样复核；保留原类；名称仍为自动标签,6473,6463,10,0
448,T0448,448_ree_solos_mineralogical_minerals,446,S0448,448_ree_solos_mineralogical_minerals,False,,完成清单初筛；保留原类及自动标签,6119,6117,2,0
449,T0449,449_异常_评估_数据_健康,447,S0449,449_异常_评估_数据_健康,False,,完成清单初筛；保留原类及自动标签,2115,915,1200,0
450,T0450,450_volvo_bmw_mercedes_benz,448,S0450,450_volvo_bmw_mercedes_benz,False,,完成清单初筛；保留原类及自动标签,5853,5827,26,0
451,T0451,451_photodetector_photodetectors_photoelectrochemical_photochromic,449,S0451,451_photodetector_photodetectors_photoelectrochemical_photochromic,False,,已抽样复核；保留原类；名称仍为自动标签,7485,7485,0,0
452,T0452,452_carbon nanotubes_walled carbon_walled_carbon nanotube,450,S0452,452_carbon nanotubes_walled carbon_walled_carbon nanotube,False,,已抽样复核；保留原类；名称仍为自动标签,8284,8257,27,0
453,T0453,453_钠离子_钠离子 电池_离子 电池_水系,451,S0453,453_钠离子_钠离子 电池_离子 电池_水系,False,,完成清单初筛；保留原类及自动标签,1715,158,1557,0
454,T0454,454_生产 管理人员_管理人员_专项 监察_监察,452,S0454,454_生产 管理人员_管理人员_专项 监察_监察,False,,完成清单初筛；保留原类及自动标签,307,114,1,192
455,T0455,455_buildings_building energy_building_zero energy,453,S0455,455_buildings_building energy_building_zero energy,False,,完成清单初筛；保留原类及自动标签,9302,9276,25,1
456,T0456,456_machine learning_descriptors_discovery_ml,454,S0456,456_machine learning_descriptors_discovery_ml,False,,完成清单初筛；保留原类及自动标签,4275,4253,22,0
457,T0457,457_waves_alfvén_relativistic_magnetized,455,S0457,457_waves_alfvén_relativistic_magnetized,False,,完成清单初筛；保留原类及自动标签,6498,6498,0,0
458,T0458,458_fault diagnosis_diagnosis_fault detection_fault,456,S0458,458_fault diagnosis_diagnosis_fault detection_fault,False,,完成清单初筛；保留原类及自动标签,8506,8480,26,0
459,T0459,459_风险_攻击_预警_风险 评估,457,S0459,459_风险_攻击_预警_风险 评估,False,,完成清单初筛；保留原类及自动标签,1875,465,1410,0
460,T0460,460_water resources_irrigation_water supply_water energy,458,S0460,460_water resources_irrigation_water supply_water energy,False,,完成清单初筛；保留原类及自动标签,8867,8849,17,1
461,T0461,461_灭火_失控_排气_防爆,459,S0461,461_灭火_失控_排气_防爆,False,,完成清单初筛；保留原类及自动标签,1069,28,1041,0
462,T0462,462_涡轮_燃气 涡轮_涡轮 发动机_发动机,460,S0462,462_涡轮_燃气 涡轮_涡轮 发动机_发动机,False,,已抽样复核；保留原类；名称仍为自动标签,1223,435,788,0
463,T0463,463_grid forming_gfm_droop_pll,461,S0463,463_grid forming_gfm_droop_pll,False,,完成清单初筛；保留原类及自动标签,8128,8120,8,0
464,T0464,464_hybrid renewable_homer_hres_hybrid energy,462,S0464,464_hybrid renewable_homer_hres_hybrid energy,False,,完成清单初筛；保留原类及自动标签,7653,7635,18,0
465,T0465,465_齿轮_行星_传动_驱动,463,S0465,465_齿轮_行星_传动_驱动,False,,完成清单初筛；保留原类及自动标签,1786,473,1313,0
466,T0466,466_交换_阴离子 交换_质子_质子 交换,464,S0466,466_交换_阴离子 交换_质子_质子 交换,False,,完成清单初筛；保留原类及自动标签,1068,328,740,0
467,T0467,467_wood_timber_logging_wood products,465,S0467,467_wood_timber_logging_wood products,False,,完成清单初筛；保留原类及自动标签,6628,6627,1,0
468,T0468,468_train_bus_passenger_rail,466,S0468,468_train_bus_passenger_rail,False,,完成清单初筛；保留原类及自动标签,4153,4107,46,0
469,T0469,469_电极_电极 制造_制造 电极_电化学 装置,467,S0469,469_电极_电极 制造_制造 电极_电化学 装置,False,,完成清单初筛；保留原类及自动标签,1647,421,1226,0
470,T0470,470_transformers_transformer_power transformers_power transformer,468,S0470,470_transformers_transformer_power transformers_power transformer,False,,已抽样复核；保留原类；名称仍为自动标签,5453,5453,0,0
471,T0471,471_biomasy_biomass_biomass gasification_torrefaction,469,S0471,471_biomasy_biomass_biomass gasification_torrefaction,False,,完成清单初筛；保留原类及自动标签,6734,6733,1,0
472,T0472,472_ti3sic2_tial_tic_ti,470,S0472,472_ti3sic2_tial_tic_ti,False,,完成清单初筛；保留原类及自动标签,9511,9500,11,0
473,T0473,473_electrochemistry_electrochemical systems_eis_electrochemical reactions,471,S0473,473_electrochemistry_electrochemical systems_eis_electrochemical reactions,False,,完成清单初筛；保留原类及自动标签,3806,3781,25,0
474,T0474,474_ammonia_nitrate_ammonia synthesis_nitrate reduction,472,S0474,474_ammonia_nitrate_ammonia synthesis_nitrate reduction,False,,完成清单初筛；保留原类及自动标签,7059,7030,29,0
475,T0475,475_electric field_electromagnetic field_electromagnetic_conductor,473,S0475,475_electric field_electromagnetic field_electromagnetic_conductor,False,,完成清单初筛；保留原类及自动标签,5632,5618,14,0
476,T0476,476_teg_thermoelectric generator_tec_tegs,474,S0476,476_teg_thermoelectric generator_tec_tegs,False,,完成清单初筛；保留原类及自动标签,4113,4041,72,0
477,T0477,477_heat storage_thermal energy_thermal storage_latent heat,475,S0477,477_heat storage_thermal energy_thermal storage_latent heat,False,,完成清单初筛；保留原类及自动标签,7211,7168,43,0
478,T0478,478_dvr_capacitor_compensation_restorer,476,S0478,478_dvr_capacitor_compensation_restorer,False,,完成清单初筛；保留原类及自动标签,6427,6396,31,0
479,T0479,479_供应商_投标_公顷_评审,477,S0479,479_供应商_投标_公顷_评审,False,,完成清单初筛；保留原类及自动标签,205,115,0,90
480,T0480,480_燃料电池_极板_歧管_隔板,478,S0480,480_燃料电池_极板_歧管_隔板,False,,完成清单初筛；保留原类及自动标签,765,40,725,0
481,T0481,481_reliability_reliability evaluation_reliability analysis_maintenance,479,S0481,481_reliability_reliability evaluation_reliability analysis_maintenance,False,,完成清单初筛；保留原类及自动标签,6365,6326,39,0
